nohup: 忽略输入
start rfeExtraTrees
i: 6 | n_features : 11 | start
i: 6 | n_features : 11 | end
i: 6 | n_features : 10 | start
i: 6 | n_features : 10 | end
i: 6 | n_features : 9 | start
i: 6 | n_features : 9 | end
i: 6 | n_features : 8 | start
i: 6 | n_features : 8 | end
i: 6 | n_features : 7 | start
i: 6 | n_features : 7 | end
i: 6 | n_features : 6 | start
i: 6 | n_features : 6 | end
i: 6 | n_features : 5 | start
i: 6 | n_features : 5 | end
i: 7 | n_features : 20 | start
i: 7 | n_features : 20 | end
i: 7 | n_features : 19 | start
i: 7 | n_features : 19 | end
i: 7 | n_features : 18 | start
i: 7 | n_features : 18 | end
i: 7 | n_features : 17 | start
i: 7 | n_features : 17 | end
i: 7 | n_features : 16 | start
i: 7 | n_features : 16 | end
i: 7 | n_features : 15 | start
i: 7 | n_features : 15 | end
i: 7 | n_features : 14 | start
i: 7 | n_features : 14 | end
i: 7 | n_features : 13 | start
i: 7 | n_features : 13 | end
i: 7 | n_features : 12 | start
i: 7 | n_features : 12 | end
i: 7 | n_features : 11 | start
i: 7 | n_features : 11 | end
i: 7 | n_features : 10 | start
i: 7 | n_features : 10 | end
i: 7 | n_features : 9 | start
i: 7 | n_features : 9 | end
i: 7 | n_features : 8 | start
i: 7 | n_features : 8 | end
i: 7 | n_features : 7 | start
i: 7 | n_features : 7 | end
i: 7 | n_features : 6 | start
i: 7 | n_features : 6 | end
i: 7 | n_features : 5 | start
i: 7 | n_features : 5 | end
i: 8 | n_features : 20 | start
i: 8 | n_features : 20 | end
i: 8 | n_features : 19 | start
i: 8 | n_features : 19 | end
i: 8 | n_features : 18 | start
i: 8 | n_features : 18 | end
i: 8 | n_features : 17 | start
i: 8 | n_features : 17 | end
i: 8 | n_features : 16 | start
i: 8 | n_features : 16 | end
i: 8 | n_features : 15 | start
i: 8 | n_features : 15 | end
i: 8 | n_features : 14 | start
i: 8 | n_features : 14 | end
i: 8 | n_features : 13 | start
i: 8 | n_features : 13 | end
i: 8 | n_features : 12 | start
i: 8 | n_features : 12 | end
i: 8 | n_features : 11 | start
i: 8 | n_features : 11 | end
i: 8 | n_features : 10 | start
i: 8 | n_features : 10 | end
i: 8 | n_features : 9 | start
i: 8 | n_features : 9 | end
i: 8 | n_features : 8 | start
i: 8 | n_features : 8 | end
i: 8 | n_features : 7 | start
i: 8 | n_features : 7 | end
i: 8 | n_features : 6 | start
i: 8 | n_features : 6 | end
i: 8 | n_features : 5 | start
i: 8 | n_features : 5 | end
i: 9 | n_features : 20 | start
i: 9 | n_features : 20 | end
i: 9 | n_features : 19 | start
i: 9 | n_features : 19 | end
i: 9 | n_features : 18 | start
i: 9 | n_features : 18 | end
i: 9 | n_features : 17 | start
i: 9 | n_features : 17 | end
i: 9 | n_features : 16 | start
i: 9 | n_features : 16 | end
i: 9 | n_features : 15 | start
i: 9 | n_features : 15 | end
i: 9 | n_features : 14 | start
i: 9 | n_features : 14 | end
i: 9 | n_features : 13 | start
i: 9 | n_features : 13 | end
i: 9 | n_features : 12 | start
i: 9 | n_features : 12 | end
i: 9 | n_features : 11 | start
i: 9 | n_features : 11 | end
i: 9 | n_features : 10 | start
i: 9 | n_features : 10 | end
i: 9 | n_features : 9 | start
i: 9 | n_features : 9 | end
i: 9 | n_features : 8 | start
i: 9 | n_features : 8 | end
i: 9 | n_features : 7 | start
i: 9 | n_features : 7 | end
i: 9 | n_features : 6 | start
i: 9 | n_features : 6 | end
i: 9 | n_features : 5 | start
i: 9 | n_features : 5 | end
i: 10 | n_features : 20 | start
i: 10 | n_features : 20 | end
i: 10 | n_features : 19 | start
i: 10 | n_features : 19 | end
i: 10 | n_features : 18 | start
i: 10 | n_features : 18 | end
i: 10 | n_features : 17 | start
i: 10 | n_features : 17 | end
i: 10 | n_features : 16 | start
i: 10 | n_features : 16 | end
i: 10 | n_features : 15 | start
i: 10 | n_features : 15 | end
i: 10 | n_features : 14 | start
i: 10 | n_features : 14 | end
i: 10 | n_features : 13 | start
i: 10 | n_features : 13 | end
i: 10 | n_features : 12 | start
i: 10 | n_features : 12 | end
i: 10 | n_features : 11 | start
i: 10 | n_features : 11 | end
i: 10 | n_features : 10 | start
i: 10 | n_features : 10 | end
i: 10 | n_features : 9 | start
i: 10 | n_features : 9 | end
i: 10 | n_features : 8 | start
i: 10 | n_features : 8 | end
i: 10 | n_features : 7 | start
i: 10 | n_features : 7 | end
i: 10 | n_features : 6 | start
i: 10 | n_features : 6 | end
i: 10 | n_features : 5 | start
i: 10 | n_features : 5 | end
i: 11 | n_features : 20 | start
i: 11 | n_features : 20 | end
i: 11 | n_features : 19 | start
i: 11 | n_features : 19 | end
i: 11 | n_features : 18 | start
i: 11 | n_features : 18 | end
i: 11 | n_features : 17 | start
i: 11 | n_features : 17 | end
i: 11 | n_features : 16 | start
i: 11 | n_features : 16 | end
i: 11 | n_features : 15 | start
i: 11 | n_features : 15 | end
i: 11 | n_features : 14 | start
i: 11 | n_features : 14 | end
i: 11 | n_features : 13 | start
i: 11 | n_features : 13 | end
i: 11 | n_features : 12 | start
i: 11 | n_features : 12 | end
i: 11 | n_features : 11 | start
i: 11 | n_features : 11 | end
i: 11 | n_features : 10 | start
i: 11 | n_features : 10 | end
i: 11 | n_features : 9 | start
i: 11 | n_features : 9 | end
i: 11 | n_features : 8 | start
i: 11 | n_features : 8 | end
i: 11 | n_features : 7 | start
i: 11 | n_features : 7 | end
i: 11 | n_features : 6 | start
i: 11 | n_features : 6 | end
i: 11 | n_features : 5 | start
i: 11 | n_features : 5 | end
i: 12 | n_features : 20 | start
i: 12 | n_features : 20 | end
i: 12 | n_features : 19 | start
i: 12 | n_features : 19 | end
i: 12 | n_features : 18 | start
i: 12 | n_features : 18 | end
i: 12 | n_features : 17 | start
i: 12 | n_features : 17 | end
i: 12 | n_features : 16 | start
i: 12 | n_features : 16 | end
i: 12 | n_features : 15 | start
i: 12 | n_features : 15 | end
i: 12 | n_features : 14 | start
i: 12 | n_features : 14 | end
i: 12 | n_features : 13 | start
i: 12 | n_features : 13 | end
i: 12 | n_features : 12 | start
i: 12 | n_features : 12 | end
i: 12 | n_features : 11 | start
i: 12 | n_features : 11 | end
i: 12 | n_features : 10 | start
i: 12 | n_features : 10 | end
i: 12 | n_features : 9 | start
i: 12 | n_features : 9 | end
i: 12 | n_features : 8 | start
i: 12 | n_features : 8 | end
i: 12 | n_features : 7 | start
i: 12 | n_features : 7 | end
i: 12 | n_features : 6 | start
i: 12 | n_features : 6 | end
i: 12 | n_features : 5 | start
i: 12 | n_features : 5 | end
i: 13 | n_features : 20 | start
i: 13 | n_features : 20 | end
i: 13 | n_features : 19 | start
i: 13 | n_features : 19 | end
i: 13 | n_features : 18 | start
i: 13 | n_features : 18 | end
i: 13 | n_features : 17 | start
i: 13 | n_features : 17 | end
i: 13 | n_features : 16 | start
i: 13 | n_features : 16 | end
i: 13 | n_features : 15 | start
i: 13 | n_features : 15 | end
i: 13 | n_features : 14 | start
i: 13 | n_features : 14 | end
i: 13 | n_features : 13 | start
i: 13 | n_features : 13 | end
i: 13 | n_features : 12 | start
i: 13 | n_features : 12 | end
i: 13 | n_features : 11 | start
i: 13 | n_features : 11 | end
i: 13 | n_features : 10 | start
i: 13 | n_features : 10 | end
i: 13 | n_features : 9 | start
i: 13 | n_features : 9 | end
i: 13 | n_features : 8 | start
i: 13 | n_features : 8 | end
i: 13 | n_features : 7 | start
i: 13 | n_features : 7 | end
i: 13 | n_features : 6 | start
i: 13 | n_features : 6 | end
i: 13 | n_features : 5 | start
i: 13 | n_features : 5 | end
i: 14 | n_features : 20 | start
i: 14 | n_features : 20 | end
i: 14 | n_features : 19 | start
i: 14 | n_features : 19 | end
i: 14 | n_features : 18 | start
i: 14 | n_features : 18 | end
i: 14 | n_features : 17 | start
i: 14 | n_features : 17 | end
i: 14 | n_features : 16 | start
i: 14 | n_features : 16 | end
i: 14 | n_features : 15 | start
i: 14 | n_features : 15 | end
i: 14 | n_features : 14 | start
i: 14 | n_features : 14 | end
i: 14 | n_features : 13 | start
i: 14 | n_features : 13 | end
i: 14 | n_features : 12 | start
i: 14 | n_features : 12 | end
i: 14 | n_features : 11 | start
i: 14 | n_features : 11 | end
i: 14 | n_features : 10 | start
i: 14 | n_features : 10 | end
i: 14 | n_features : 9 | start
i: 14 | n_features : 9 | end
i: 14 | n_features : 8 | start
i: 14 | n_features : 8 | end
i: 14 | n_features : 7 | start
i: 14 | n_features : 7 | end
i: 14 | n_features : 6 | start
i: 14 | n_features : 6 | end
i: 14 | n_features : 5 | start
i: 14 | n_features : 5 | end
i: 15 | n_features : 20 | start
i: 15 | n_features : 20 | end
i: 15 | n_features : 19 | start
i: 15 | n_features : 19 | end
i: 15 | n_features : 18 | start
i: 15 | n_features : 18 | end
i: 15 | n_features : 17 | start
i: 15 | n_features : 17 | end
i: 15 | n_features : 16 | start
i: 15 | n_features : 16 | end
i: 15 | n_features : 15 | start
i: 15 | n_features : 15 | end
i: 15 | n_features : 14 | start
i: 15 | n_features : 14 | end
i: 15 | n_features : 13 | start
i: 15 | n_features : 13 | end
i: 15 | n_features : 12 | start
i: 15 | n_features : 12 | end
i: 15 | n_features : 11 | start
i: 15 | n_features : 11 | end
i: 15 | n_features : 10 | start
i: 15 | n_features : 10 | end
i: 15 | n_features : 9 | start
i: 15 | n_features : 9 | end
i: 15 | n_features : 8 | start
i: 15 | n_features : 8 | end
i: 15 | n_features : 7 | start
i: 15 | n_features : 7 | end
i: 15 | n_features : 6 | start
i: 15 | n_features : 6 | end
i: 15 | n_features : 5 | start
i: 15 | n_features : 5 | end
i: 16 | n_features : 20 | start
i: 16 | n_features : 20 | end
i: 16 | n_features : 19 | start
i: 16 | n_features : 19 | end
i: 16 | n_features : 18 | start
i: 16 | n_features : 18 | end
i: 16 | n_features : 17 | start
i: 16 | n_features : 17 | end
i: 16 | n_features : 16 | start
i: 16 | n_features : 16 | end
i: 16 | n_features : 15 | start
i: 16 | n_features : 15 | end
i: 16 | n_features : 14 | start
i: 16 | n_features : 14 | end
i: 16 | n_features : 13 | start
i: 16 | n_features : 13 | end
i: 16 | n_features : 12 | start
i: 16 | n_features : 12 | end
i: 16 | n_features : 11 | start
i: 16 | n_features : 11 | end
i: 16 | n_features : 10 | start
i: 16 | n_features : 10 | end
i: 16 | n_features : 9 | start
i: 16 | n_features : 9 | end
i: 16 | n_features : 8 | start
i: 16 | n_features : 8 | end
i: 16 | n_features : 7 | start
i: 16 | n_features : 7 | end
i: 16 | n_features : 6 | start
i: 16 | n_features : 6 | end
i: 16 | n_features : 5 | start
i: 16 | n_features : 5 | end
i: 17 | n_features : 20 | start
i: 17 | n_features : 20 | end
i: 17 | n_features : 19 | start
i: 17 | n_features : 19 | end
i: 17 | n_features : 18 | start
i: 17 | n_features : 18 | end
i: 17 | n_features : 17 | start
i: 17 | n_features : 17 | end
i: 17 | n_features : 16 | start
i: 17 | n_features : 16 | end
i: 17 | n_features : 15 | start
i: 17 | n_features : 15 | end
i: 17 | n_features : 14 | start
i: 17 | n_features : 14 | end
i: 17 | n_features : 13 | start
i: 17 | n_features : 13 | end
i: 17 | n_features : 12 | start
i: 17 | n_features : 12 | end
i: 17 | n_features : 11 | start
i: 17 | n_features : 11 | end
i: 17 | n_features : 10 | start
i: 17 | n_features : 10 | end
i: 17 | n_features : 9 | start
i: 17 | n_features : 9 | end
i: 17 | n_features : 8 | start
i: 17 | n_features : 8 | end
i: 17 | n_features : 7 | start
i: 17 | n_features : 7 | end
i: 17 | n_features : 6 | start
i: 17 | n_features : 6 | end
i: 17 | n_features : 5 | start
i: 17 | n_features : 5 | end
i: 18 | n_features : 20 | start
i: 18 | n_features : 20 | end
i: 18 | n_features : 19 | start
i: 18 | n_features : 19 | end
i: 18 | n_features : 18 | start
i: 18 | n_features : 18 | end
i: 18 | n_features : 17 | start
i: 18 | n_features : 17 | end
i: 18 | n_features : 16 | start
i: 18 | n_features : 16 | end
i: 18 | n_features : 15 | start
i: 18 | n_features : 15 | end
i: 18 | n_features : 14 | start
i: 18 | n_features : 14 | end
i: 18 | n_features : 13 | start
i: 18 | n_features : 13 | end
i: 18 | n_features : 12 | start
i: 18 | n_features : 12 | end
i: 18 | n_features : 11 | start
i: 18 | n_features : 11 | end
i: 18 | n_features : 10 | start
i: 18 | n_features : 10 | end
i: 18 | n_features : 9 | start
i: 18 | n_features : 9 | end
i: 18 | n_features : 8 | start
i: 18 | n_features : 8 | end
i: 18 | n_features : 7 | start
i: 18 | n_features : 7 | end
i: 18 | n_features : 6 | start
i: 18 | n_features : 6 | end
i: 18 | n_features : 5 | start
i: 18 | n_features : 5 | end
i: 19 | n_features : 20 | start
i: 19 | n_features : 20 | end
i: 19 | n_features : 19 | start
i: 19 | n_features : 19 | end
i: 19 | n_features : 18 | start
i: 19 | n_features : 18 | end
i: 19 | n_features : 17 | start
i: 19 | n_features : 17 | end
i: 19 | n_features : 16 | start
i: 19 | n_features : 16 | end
i: 19 | n_features : 15 | start
i: 19 | n_features : 15 | end
i: 19 | n_features : 14 | start
i: 19 | n_features : 14 | end
i: 19 | n_features : 13 | start
i: 19 | n_features : 13 | end
i: 19 | n_features : 12 | start
i: 19 | n_features : 12 | end
i: 19 | n_features : 11 | start
i: 19 | n_features : 11 | end
i: 19 | n_features : 10 | start
i: 19 | n_features : 10 | end
i: 19 | n_features : 9 | start
i: 19 | n_features : 9 | end
i: 19 | n_features : 8 | start
i: 19 | n_features : 8 | end
i: 19 | n_features : 7 | start
i: 19 | n_features : 7 | end
i: 19 | n_features : 6 | start
i: 19 | n_features : 6 | end
i: 19 | n_features : 5 | start
i: 19 | n_features : 5 | end
i: 20 | n_features : 20 | start
i: 20 | n_features : 20 | end
i: 20 | n_features : 19 | start
i: 20 | n_features : 19 | end
i: 20 | n_features : 18 | start
i: 20 | n_features : 18 | end
i: 20 | n_features : 17 | start
i: 20 | n_features : 17 | end
i: 20 | n_features : 16 | start
i: 20 | n_features : 16 | end
i: 20 | n_features : 15 | start
i: 20 | n_features : 15 | end
i: 20 | n_features : 14 | start
i: 20 | n_features : 14 | end
i: 20 | n_features : 13 | start
i: 20 | n_features : 13 | end
i: 20 | n_features : 12 | start
i: 20 | n_features : 12 | end
i: 20 | n_features : 11 | start
i: 20 | n_features : 11 | end
i: 20 | n_features : 10 | start
i: 20 | n_features : 10 | end
i: 20 | n_features : 9 | start
i: 20 | n_features : 9 | end
i: 20 | n_features : 8 | start
i: 20 | n_features : 8 | end
i: 20 | n_features : 7 | start
i: 20 | n_features : 7 | end
i: 20 | n_features : 6 | start
i: 20 | n_features : 6 | end
i: 20 | n_features : 5 | start
i: 20 | n_features : 5 | end
     Dataset  n_features    CV_RMSE     CV_R2  Test_RMSE   Test_R2
0          1          20  27.475328  0.755240  31.270205  0.673190
1          1          19  27.390427  0.757741  30.605327  0.686940
2          1          18  27.730115  0.750462  32.058375  0.656508
3          1          17  27.081179  0.762889  32.418640  0.648745
4          1          16  26.330149  0.772002  32.382569  0.649526
..       ...         ...        ...       ...        ...       ...
315       20           9  31.058985  0.675139  29.674895  0.728660
316       20           8  34.609972  0.587017  29.090053  0.739250
317       20           7  35.109877  0.569535  31.646066  0.691415
318       20           6  34.035003  0.587943  34.533828  0.632528
319       20           5  37.730600  0.518141  36.415731  0.591386

[320 rows x 6 columns]
